2015-11-19 17:52:12.322562,26
2015-11-19 17:52:12.342642,26
2015-11-19 17:52:12.362561,26
2015-11-19 17:52:12.382552,26
2015-11-19 17:52:12.402613,26
2015-11-19 17:52:12.422619,26
2015-11-19 17:52:12.442612,26
2015-11-19 17:52:12.462620,26
2015-11-19 17:52:12.482574,26
2015-11-19 17:52:12.502572,26
2015-11-19 17:52:12.522575,26
2015-11-19 17:52:12.542617,26
2015-11-19 17:52:12.562616,26
2015-11-19 17:52:12.582624,26
2015-11-19 17:52:12.602579,26
2015-11-19 17:52:12.622627,26
2015-11-19 17:52:12.642598,26
2015-11-19 17:52:12.662507,26
2015-11-19 17:52:12.682550,26
2015-11-19 17:52:12.702548,26
2015-11-19 17:52:12.722397,26
2015-11-19 17:52:12.742401,26
2015-11-19 17:52:12.762274,26
2015-11-19 17:52:12.782277,26
2015-11-19 17:52:12.802248,26
2015-11-19 17:52:12.822158,26
2015-11-19 17:52:12.842152,26
2015-11-19 17:52:12.862153,26
2015-11-19 17:52:12.882114,26
2015-11-19 17:52:12.902032,26
2015-11-19 17:52:12.922027,26
2015-11-19 17:52:12.942033,26
2015-11-19 17:52:12.962025,26
2015-11-19 17:52:12.981909,26
2015-11-19 17:52:13.001874,26
2015-11-19 17:52:13.021906,26
2015-11-19 17:52:13.041783,26
2015-11-19 17:52:13.061745,26
2015-11-19 17:52:13.081786,26
2015-11-19 17:52:13.101663,26
2015-11-19 17:52:13.121656,26
2015-11-19 17:52:13.141660,26
2015-11-19 17:52:13.161531,26
2015-11-19 17:52:13.181532,26
2015-11-19 17:52:13.201533,26
2015-11-19 17:52:13.221534,26
2015-11-19 17:52:13.241536,26
2015-11-19 17:52:13.261447,26
2015-11-19 17:52:13.281406,26
2015-11-19 17:52:13.301447,26
2015-11-19 17:52:13.321441,26
2015-11-19 17:52:13.341518,26
2015-11-19 17:52:13.361564,26
2015-11-19 17:52:13.381615,26
2015-11-19 17:52:13.401386,26
2015-11-19 17:52:13.421571,26
2015-11-19 17:52:13.441573,26
2015-11-19 17:52:13.461562,26
2015-11-19 17:52:13.481567,26
2015-11-19 17:52:13.501567,26
2015-11-19 17:52:13.521526,26
2015-11-19 17:52:13.541576,26
2015-11-19 17:52:13.561569,26
2015-11-19 17:52:13.581577,26
2015-11-19 17:52:13.601570,26
2015-11-19 17:52:13.621575,26
2015-11-19 17:52:13.641576,26
2015-11-19 17:52:13.661525,26
2015-11-19 17:52:13.681526,26
2015-11-19 17:52:13.701524,26
2015-11-19 17:52:13.721518,26
2015-11-19 17:52:13.741559,26
2015-11-19 17:52:13.761408,26
2015-11-19 17:52:13.781579,26
2015-11-19 17:52:13.801548,26
2015-11-19 17:52:13.821581,26
2015-11-19 17:52:13.841409,26
2015-11-19 17:52:13.861633,26
2015-11-19 17:52:13.881455,26
2015-11-19 17:52:13.901450,26
2015-11-19 17:52:13.921412,26
2015-11-19 17:52:13.941448,26
2015-11-19 17:52:13.961452,26
2015-11-19 17:52:13.981454,26
2015-11-19 17:52:14.001453,26
2015-11-19 17:52:14.021407,26
2015-11-19 17:52:14.041456,26
2015-11-19 17:52:14.061578,26
2015-11-19 17:52:14.081513,26
2015-11-19 17:52:14.101585,26
2015-11-19 17:52:14.121594,26
2015-11-19 17:52:14.141562,26
2015-11-19 17:52:14.161459,26
2015-11-19 17:52:14.181461,26
2015-11-19 17:52:14.201580,26
2015-11-19 17:52:14.221539,26
2015-11-19 17:52:14.241581,26
2015-11-19 17:52:14.261584,26
2015-11-19 17:52:14.281537,26
2015-11-19 17:52:14.301598,26
2015-11-19 17:52:14.321589,26
2015-11-19 17:52:14.341466,26
2015-11-19 17:52:14.361523,26
2015-11-19 17:52:14.381583,26
2015-11-19 17:52:14.401591,26
2015-11-19 17:52:14.421569,26
2015-11-19 17:52:14.441585,26
2015-11-19 17:52:14.461591,26
2015-11-19 17:52:14.481596,26
2015-11-19 17:52:14.501589,26
2015-11-19 17:52:14.521586,26
2015-11-19 17:52:14.541591,26
2015-11-19 17:52:14.561590,26
2015-11-19 17:52:14.581418,26
2015-11-19 17:52:14.601588,26
2015-11-19 17:52:14.621423,26
2015-11-19 17:52:14.640592,26
2015-11-19 17:52:14.660654,26
2015-11-19 17:52:14.680695,26
2015-11-19 17:52:14.700634,26
2015-11-19 17:52:14.720523,26
2015-11-19 17:52:14.740614,26
2015-11-19 17:52:14.760635,26
2015-11-19 17:52:14.780655,26
2015-11-19 17:52:14.800663,26
2015-11-19 17:52:14.820655,26
2015-11-19 17:52:14.840616,26
2015-11-19 17:52:14.860609,26
2015-11-19 17:52:14.880611,26
2015-11-19 17:52:14.900613,26
2015-11-19 17:52:14.920609,26
2015-11-19 17:52:14.940658,26
2015-11-19 17:52:14.960658,26
2015-11-19 17:52:14.980480,26
2015-11-19 17:52:15.000534,26
2015-11-19 17:52:15.020418,26
2015-11-19 17:52:15.040349,26
2015-11-19 17:52:15.060371,26
2015-11-19 17:52:15.080311,26
2015-11-19 17:52:15.100331,26
2015-11-19 17:52:15.120367,26
2015-11-19 17:52:15.140354,26
2015-11-19 17:52:15.160356,26
2015-11-19 17:52:15.180357,26
2015-11-19 17:52:15.200358,26
2015-11-19 17:52:15.220319,26
2015-11-19 17:52:15.240356,26
2015-11-19 17:52:15.260363,26
2015-11-19 17:52:15.280363,26
2015-11-19 17:52:15.300361,26
2015-11-19 17:52:15.320377,26
2015-11-19 17:52:15.340416,26
2015-11-19 17:52:15.360428,26
2015-11-19 17:52:15.380359,26
2015-11-19 17:52:15.400431,26
2015-11-19 17:52:15.420372,26
2015-11-19 17:52:15.440367,26
2015-11-19 17:52:15.460501,26
2015-11-19 17:52:15.480500,26
2015-11-19 17:52:15.500487,26
2015-11-19 17:52:15.520502,26
2015-11-19 17:52:15.540589,26
2015-11-19 17:52:15.560704,26
2015-11-19 17:52:15.580705,26
2015-11-19 17:52:15.600516,26
2015-11-19 17:52:15.620587,26
2015-11-19 17:52:15.640593,26
2015-11-19 17:52:15.660588,26
2015-11-19 17:52:15.680590,26
2015-11-19 17:52:15.700704,26
2015-11-19 17:52:15.720645,26
2015-11-19 17:52:15.740558,26
2015-11-19 17:52:15.760559,26
2015-11-19 17:52:15.780626,26
2015-11-19 17:52:15.800675,26
2015-11-19 17:52:15.820674,26
2015-11-19 17:52:15.840607,26
2015-11-19 17:52:15.860674,26
2015-11-19 17:52:15.880553,26
2015-11-19 17:52:15.900676,26
2015-11-19 17:52:15.920682,26
2015-11-19 17:52:15.940689,26
2015-11-19 17:52:15.960476,26
2015-11-19 17:52:15.980474,26
2015-11-19 17:52:16.000443,26
2015-11-19 17:52:16.020444,26
2015-11-19 17:52:16.040445,26
2015-11-19 17:52:16.060445,26
2015-11-19 17:52:16.080443,26
2015-11-19 17:52:16.100563,26
2015-11-19 17:52:16.120533,26
2015-11-19 17:52:16.140524,26
2015-11-19 17:52:16.160563,26
2015-11-19 17:52:16.180490,26
2015-11-19 17:52:16.200576,26
2015-11-19 17:52:16.220568,26
2015-11-19 17:52:16.240534,26
2015-11-19 17:52:16.260572,26
2015-11-19 17:52:16.280563,26
2015-11-19 17:52:16.300580,26
2015-11-19 17:52:16.320569,26
2015-11-19 17:52:16.340569,26
2015-11-19 17:52:16.360527,26
2015-11-19 17:52:16.380532,26
2015-11-19 17:52:16.400528,26
2015-11-19 17:52:16.420517,26
2015-11-19 17:52:16.440510,26
2015-11-19 17:52:16.460571,26
2015-11-19 17:52:16.480594,26
2015-11-19 17:52:16.500593,26
2015-11-19 17:52:16.520561,26
2015-11-19 17:52:16.540694,26
2015-11-19 17:52:16.560760,26
2015-11-19 17:52:16.580654,26
2015-11-19 17:52:16.600607,26
2015-11-19 17:52:16.620609,26
2015-11-19 17:52:16.640729,26
2015-11-19 17:52:16.660719,26
2015-11-19 17:52:16.680658,26
2015-11-19 17:52:16.700727,26
2015-11-19 17:52:16.720541,26
2015-11-19 17:52:16.740444,26
2015-11-19 17:52:16.760345,26
2015-11-19 17:52:16.780349,26
2015-11-19 17:52:16.800310,26
2015-11-19 17:52:16.820347,26
2015-11-19 17:52:16.840226,26
2015-11-19 17:52:16.860226,26
2015-11-19 17:52:16.880222,26
2015-11-19 17:52:16.900120,26
2015-11-19 17:52:16.920047,26
2015-11-19 17:52:16.940116,26
2015-11-19 17:52:16.959951,26
2015-11-19 17:52:16.979975,26
2015-11-19 17:52:16.999976,26
2015-11-19 17:52:17.019971,26
2015-11-19 17:52:17.039851,26
2015-11-19 17:52:17.059849,26
2015-11-19 17:52:17.079852,26
2015-11-19 17:52:17.099741,26
2015-11-19 17:52:17.119733,26
2015-11-19 17:52:17.139792,26
2015-11-19 17:52:17.159574,26
2015-11-19 17:52:17.179603,26
2015-11-19 17:52:17.199586,26
2015-11-19 17:52:17.219571,26
2015-11-19 17:52:17.239607,26
2015-11-19 17:52:17.259489,26
2015-11-19 17:52:17.279479,26
2015-11-19 17:52:17.299527,26
2015-11-19 17:52:17.319530,26
2015-11-19 17:52:17.339528,26
2015-11-19 17:52:17.359529,26
2015-11-19 17:52:17.379534,26
2015-11-19 17:52:17.399529,26
2015-11-19 17:52:17.419530,26
2015-11-19 17:52:17.439530,26
2015-11-19 17:52:17.459489,26
2015-11-19 17:52:17.479488,26
2015-11-19 17:52:17.499531,26
2015-11-19 17:52:17.519534,26
2015-11-19 17:52:17.539497,26
2015-11-19 17:52:17.559611,26
2015-11-19 17:52:17.579612,26
2015-11-19 17:52:17.599581,26
2015-11-19 17:52:17.619614,26
2015-11-19 17:52:17.639614,26
2015-11-19 17:52:17.659741,26
2015-11-19 17:52:17.679675,26
2015-11-19 17:52:17.699676,26
2015-11-19 17:52:17.719531,26
2015-11-19 17:52:17.739467,26
2015-11-19 17:52:17.759602,26
2015-11-19 17:52:17.779589,26
2015-11-19 17:52:17.799604,26
2015-11-19 17:52:17.819564,26
2015-11-19 17:52:17.839593,26
2015-11-19 17:52:17.859570,26
2015-11-19 17:52:17.879533,26
2015-11-19 17:52:17.899623,26
2015-11-19 17:52:17.919553,26
2015-11-19 17:52:17.939552,26
2015-11-19 17:52:17.959465,26
2015-11-19 17:52:17.979539,26
2015-11-19 17:52:17.999500,26
2015-11-19 17:52:18.019544,26
2015-11-19 17:52:18.039500,26
2015-11-19 17:52:18.059546,26
2015-11-19 17:52:18.079541,26
2015-11-19 17:52:18.099516,26
2015-11-19 17:52:18.119542,26
2015-11-19 17:52:18.139542,26
2015-11-19 17:52:18.159489,26
2015-11-19 17:52:18.179548,26
2015-11-19 17:52:18.199502,26
2015-11-19 17:52:18.219688,26
2015-11-19 17:52:18.239671,26
2015-11-19 17:52:18.259672,26
2015-11-19 17:52:18.279610,26
2015-11-19 17:52:18.299545,26
2015-11-19 17:52:18.319549,26
2015-11-19 17:52:18.339669,26
2015-11-19 17:52:18.359574,26
2015-11-19 17:52:18.379628,26
2015-11-19 17:52:18.399633,26
2015-11-19 17:52:18.419573,26
2015-11-19 17:52:18.439573,26
2015-11-19 17:52:18.459760,26
2015-11-19 17:52:18.479680,26
2015-11-19 17:52:18.499700,26
2015-11-19 17:52:18.519752,26
2015-11-19 17:52:18.539523,26
2015-11-19 17:52:18.559677,26
2015-11-19 17:52:18.579641,26
2015-11-19 17:52:18.599759,26
2015-11-19 17:52:18.619713,26
2015-11-19 17:52:18.639757,26
2015-11-19 17:52:18.659761,26
2015-11-19 17:52:18.679757,26
2015-11-19 17:52:18.699638,26
2015-11-19 17:52:18.719759,26
2015-11-19 17:52:18.739674,26
2015-11-19 17:52:18.759611,26
2015-11-19 17:52:18.779759,26
2015-11-19 17:52:18.799763,26
2015-11-19 17:52:18.819688,26
2015-11-19 17:52:18.839644,26
2015-11-19 17:52:18.859682,26
2015-11-19 17:52:18.879583,26
2015-11-19 17:52:18.899631,26
2015-11-19 17:52:18.919688,26
2015-11-19 17:52:18.939698,26
2015-11-19 17:52:18.959550,26
2015-11-19 17:52:18.979624,26
2015-11-19 17:52:18.999498,26
2015-11-19 17:52:19.019445,26
2015-11-19 17:52:19.039435,26
2015-11-19 17:52:19.059435,26
2015-11-19 17:52:19.079274,26
2015-11-19 17:52:19.099266,26
2015-11-19 17:52:19.119328,26
2015-11-19 17:52:19.139255,26
2015-11-19 17:52:19.159236,26
2015-11-19 17:52:19.179234,26
2015-11-19 17:52:19.199076,26
2015-11-19 17:52:19.219066,26
2015-11-19 17:52:19.239090,26
2015-11-19 17:52:19.259031,26
2015-11-19 17:52:19.278960,26
2015-11-19 17:52:19.298933,26
2015-11-19 17:52:19.318946,26
2015-11-19 17:52:19.339071,26
2015-11-19 17:52:19.359026,26
2015-11-19 17:52:19.379084,26
2015-11-19 17:52:19.399071,26
2015-11-19 17:52:19.419021,26
2015-11-19 17:52:19.439065,26
2015-11-19 17:52:19.459026,26
2015-11-19 17:52:19.479027,26
2015-11-19 17:52:19.499028,26
2015-11-19 17:52:19.518897,26
2015-11-19 17:52:19.539130,26
2015-11-19 17:52:19.559066,26
2015-11-19 17:52:19.579004,26
2015-11-19 17:52:19.599157,26
2015-11-19 17:52:19.619087,26
2015-11-19 17:52:19.639076,26
